"key","contexto","uso","es","en"
"t_1d0e80f9d74c","2daParte:Acto4/SalaDelTrono/DespuesMuerteDelta","Dialogo","Ahora necesitamos ocuparnos de esto. Llévate el cuerpo. Hay una sala a la derecha del trono.","Now we need to take care of this. Take the body away. There's a room to the right of the throne."
"t_9459411183f0","2daParte:Acto4/SalaDelTrono/DespuesMuerteDelta","Dialogo","Déjalo allí. Después vuelve. Aún quedan partes de la profecía por cumplir. Y límpiate esa sangre.","Leave it there. Then come back. There are still parts of the prophecy to fulfill. And clean off that blood."
"t_86ce45177224","2daParte:Acto4/SalaDelTrono/DespuesMuerteDelta","Dialogo","De acuerdo, Alpha.","All right, Alpha."
"t_4812fc2aa83c","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Alpha... Sabía que me llamarías.","Alpha... I knew you'd call for me."
"t_6aaa3f1b3561","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Siempre apareces cuando te necesito.","You always show up when I need you."
"t_eac603315d8a","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Siempre he estado aquí. Así que mírala… ya ha llegado hasta aqui eh?","I have always been here. So look at her… she's made it this far, eh?"
"t_271257dbb10f","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Ha llegado más lejos que nadie.","She's come further than anyone."
"t_614579ad3a80","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Lo sabía. Desde el principio lo supe. El néctar nunca ha estado tan bueno como hoy.","I knew it. I knew it from the start. The Nectar has never tasted as good as it does today."
"t_48bbba216415","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Te ayudará a entender.","It'll help you understand."
"t_b0d692e3b3e9","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","No necesito entender nada. Solo necesito saber qué quieres que haga.","I don't need to understand anything. I only need to know what you want me to do."
"t_a760ee7b0f81","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","La profecía debe cumplirse.","The prophecy must be fulfilled."
"t_b33d6c5634db","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Claro que sí. Todo por la familia. Ah… ya veo. Así que es así. Tiene sentido. Siempre dijiste que cuando llegara el momento habría que darlo todo.","Of course it must. Everything for the Family. Ah… I see. So that's how it is. It makes sense. You always said that when the moment came, we'd have to give everything."
"t_ff5edad22d15","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Y tú siempre dijiste que lo harías.","And you always said that you would."
"t_d6b1a72da9df","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Por supuesto que sí. Vamos, Lilith. Hazlo bien. No me gustaría que Alpha pensara que eligió mal.","Of course I would. Come on, Lilith. Do it right. I'd hate for Alpha to think he chose wrong."
"t_84f1ee946b1c","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Por la familia.","For the Family."
"t_84f1ee946b1c_92e1","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Por la familia.","For the Family."
"t_84f1ee946b1c_daa0","2daParte:Acto4/SalaDelTrono/DialogoMuerteDelta","Dialogo","Por la familia.","For the Family."
"t_ef58779090d7","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","Veo que lo encontraste.","I see you found it."
"t_e6cdb797b3e2","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","Sí, estaba justo donde dijiste.","Yes, it was right where you said."
"t_12cf3d12ebcf","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","Perfecto. Este texto es más antiguo que esta casa. Más antiguo que esta comunidad. Aquí está. La siguiente parte de la profecía.","Perfect. This text is older than this house. Older than this community. Here it is. The next part of the prophecy."
"t_f40a67618f38","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","¿Y qué dice?","And what does it say?"
"t_fe66e2a0bcdc","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","Que el elegido debe demostrar su voluntad. Que antes del final… debe aprender a dar el paso sin dudar.","That the chosen one must prove their will. That before the end… they must learn to take the step without hesitating."
"t_cd91d46b2aa1","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","Por eso esto también forma parte de tu entrenamiento. Este arma es un instrumento de fe. Con él se completará la profecía. Ahora te toca a ti.","That is why this is also part of your training. This weapon is an instrument of faith. With it the prophecy will be completed. Now it's your turn."
"t_9184cd3fe0e1","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","*Intentas descifrar el texto del cuchillo*","*You try to decipher the text on the knife*"
"t_9f8827f0856c","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","¿Y qué se supone que tengo que hacer con esto?","And what am I supposed to do with this?"
"t_f3bac9cd5bef","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","Una pequeña prueba. Nada que no puedas manejar.","A small test. Nothing you can't handle."
"t_b6646a4d5fc4","2daParte:Acto4/SalaDelTrono/DialogoTronoAlpha","Dialogo","Si consigues pasar esta prueba, sabrás la verdad de todo esto. Me acompañaras hasta el final y juntos… Nos alzaremos.","If you manage to pass this test, you'll know the truth behind all of it. You'll walk with me to the end and together… We will rise."
"t_8b1a9bd0ccfa","2daParte:Acto4/SalaDelTrono/Parte2/NotaDeAlpha","Dialogo","Lilith,
La última parte de la profecía debe cumplirse en el lugar donde todo comenzó.","Lilith,
The last part of the prophecy must be fulfilled in the place where it all began."
"t_1e71d39061f7","2daParte:Acto4/SalaDelTrono/Parte2/NotaDeAlpha","Dialogo","En la cima de la montaña.
El Árbol se ha expandido.","At the top of the mountain.
The Tree has spread."
"t_2ffbb62f3ffd","2daParte:Acto4/SalaDelTrono/Parte2/NotaDeAlpha","Dialogo","Ahora está a la espera.
Yo iré preparando el ritual.","Now it waits.
I will go prepare the ritual."
"t_aa0b64aec14d","2daParte:Acto4/SalaDelTrono/Parte2/NotaDeAlpha","Dialogo","No tardes.
Una familia no debe hacerse esperar.","Don't be long.
A family should not be kept waiting."
"t_378fcfca649a","2daParte:Acto4/SalaDelTrono/Parte2/NotaDeAlpha","Dialogo","Bueno, no tengo más remedio que ir.","Well, I have no choice but to go."
"t_1a6b7be7e5a3","2daParte:Acto4/SalaDelTrono/Parte2/NotaDeAlpha","Nombre de hablante","Nota","Note"
"t_6c2f08e7ace1","2daParte:Acto4/SalaInvitados/InicioActo5","Dialogo","¿Que es este sitio?","What is this place?"
"t_2ca1ebe1e567","2daParte:Acto4/SalaInvitados/MisionInvestigar","Objetivo de mision","INVESTIGA LA ZONA","SEARCH THE AREA"
"t_85741d9b3472","2daParte:Acto4/SalaInvitados/Nota26","Nota de lore","Al fin he encontrado la paz. Ya no recuerdo los nombres de mis acreedores, ni el frío del portal donde dormía en la ciudad, ni el rechazo de los míos. El Néctar ha borrado todo el ruido de mi cabeza, dejando solo una melodía hermosa y constante que proviene de las raíces bajo mis pies. 

Qué honor tan grande es ser un discípulo del Gran Árbol. Formar parte de esta hermosa familia y saber que mi existencia, por fin, sirve para algo más grande. Entregar mi voluntad a Alpha no es un castigo, es el mayor acto de liberación posible. Si el Árbol me pide mañana que mi corazón deje de latir para alimentar su corteza, lo haré sonriendo. Porque aquí, perderse a uno mismo es la única forma de encontrarse.","At last I have found peace. I no longer remember the names of my creditors, or the cold of the doorway where I used to sleep in the city, or the rejection of my own family. The Nectar has erased all the noise in my head, leaving only a beautiful, constant melody that comes from the roots beneath my feet. 

What a great honor it is to be a disciple of the Great Tree. To be part of this beautiful family and to know that my existence, at last, serves something greater. Handing my will over to Alpha is not a punishment, it is the greatest act of liberation there is. If tomorrow the Tree asks that my heart stop beating to feed its bark, I will do it smiling. Because here, losing yourself is the only way to find yourself."
"t_66173474b089","Codigo:ArrowPuzzleTrigger.cs","Mensaje de puzle","COMPLETADO","COMPLETE"
"t_6f80f030db20","Codigo:FNFGameManager.cs","Marcador de puzle","PUNTOS: {0}/{1}","POINTS: {0}/{1}"
"t_bac7f7d4beb0","Codigo:BacklogManager.cs","Etiqueta de interfaz","Conversación con:","Conversation with:"
"t_22070a07a5f1","Codigo:GameManager.cs","Objetivo de mision","VE A HABLAR CON LIN DE NUEVO","GO TALK TO LIN AGAIN"
"t_28c41fac78b9","Codigo:InventorySystem.cs","Etiqueta de interfaz","Vacío","Empty"
"t_db9c8b55b13d","Creditos:Canvas/CreditsContainer/Titulo (10)","Etiqueta de interfaz","DIALOGUE & BACKLOG PROGRAMMER","DIALOGUE & BACKLOG PROGRAMMER"
"t_77d911e25ac4_2622","Creditos:Canvas/CreditsContainer/Titulo (11)","Etiqueta de interfaz","DIEGO GALINDO","DIEGO GALINDO"
"t_44129c11c318","Creditos:Canvas/CreditsContainer/Titulo (12)","Etiqueta de interfaz","ART & BACKGROUND DESIGN","ART & BACKGROUND DESIGN"
"t_08423fdd64eb","Creditos:Canvas/CreditsContainer/Titulo (13)","Etiqueta de interfaz","FRANCISCO CAMPOS","FRANCISCO CAMPOS"
"t_80179f2c8f80","Creditos:Canvas/CreditsContainer/Titulo (14)","Etiqueta de interfaz","ART & CHARACTER DESIGN","ART & CHARACTER DESIGN"
"t_4d0f3d8be63f_0895","Creditos:Canvas/CreditsContainer/Titulo (15)","Etiqueta de interfaz","MONICA CARMENA","MONICA CARMENA"
"t_abcce10370a8","Creditos:Canvas/CreditsContainer/Titulo (16)","Etiqueta de interfaz","WRITING AND NARRATIVE","WRITING AND NARRATIVE"
"t_17a5cab3ab41","Creditos:Canvas/CreditsContainer/Titulo (17)","Etiqueta de interfaz","JESUS LAINEZ & FRANCISCO CAMPOS","JESUS LAINEZ & FRANCISCO CAMPOS"
"t_892ee60677af","Creditos:Canvas/CreditsContainer/Titulo (18)","Etiqueta de interfaz","LEVEL & PUZZLE DESIGN","LEVEL & PUZZLE DESIGN"
"t_8f8d46699575_380e","Creditos:Canvas/CreditsContainer/Titulo (19)","Etiqueta de interfaz","JESUS LAINEZ","JESUS LAINEZ"
"t_fa4b189d9853","Creditos:Canvas/CreditsContainer/Titulo (2)","Etiqueta de interfaz","GAME DESIGN","GAME DESIGN"
"t_582e50b9a840","Creditos:Canvas/CreditsContainer/Titulo (20)","Etiqueta de interfaz","ART SUPPORT & PUZZLE SPRITES","ART SUPPORT & PUZZLE SPRITES"
"t_58e157362e45_86f8","Creditos:Canvas/CreditsContainer/Titulo (21)","Etiqueta de interfaz","CELIA REGUERO","CELIA REGUERO"
"t_bf3af1f80fe1","Creditos:Canvas/CreditsContainer/Titulo (22)","Etiqueta de interfaz","MUSIC","MUSIC"
"t_6444f0ecb0fb","Creditos:Canvas/CreditsContainer/Titulo (23)","Etiqueta de interfaz","DANIEL PASTOR (SAINTCOR)","DANIEL PASTOR (SAINTCOR)"
"t_83411c940d7b","Creditos:Canvas/CreditsContainer/Titulo (24)","Etiqueta de interfaz","SPECIAL THANKS","SPECIAL THANKS"
"t_13cb261ccfc4","Creditos:Canvas/CreditsContainer/Titulo (25)","Etiqueta de interfaz","JUAN PABLO ORDOÑEZ","JUAN PABLO ORDOÑEZ"
"t_528045f12177","Creditos:Canvas/CreditsContainer/Titulo (26)","Etiqueta de interfaz","QA & TESTING","QA & TESTING"
"t_31629f819653","Creditos:Canvas/CreditsContainer/Titulo (27)","Etiqueta de interfaz","DIEGO GALINDO, AARON QUISNANCELA, CELIA REGUERO, MONICA CARMENA, JESUS LAINEZ, FRANCISCO CAMPOS","DIEGO GALINDO, AARON QUISNANCELA, CELIA REGUERO, MONICA CARMENA, JESUS LAINEZ, FRANCISCO CAMPOS"
"t_2c9e89a1aa54","Creditos:Canvas/CreditsContainer/Titulo (28)","Etiqueta de interfaz","PROJECT DIRECTION","PROJECT DIRECTION"
"t_58e157362e45","Creditos:Canvas/CreditsContainer/Titulo (29)","Etiqueta de interfaz","CELIA REGUERO","CELIA REGUERO"
"t_8f8d46699575","Creditos:Canvas/CreditsContainer/Titulo (3)","Etiqueta de interfaz","JESUS LAINEZ","JESUS LAINEZ"
"t_b263af16039d","Creditos:Canvas/CreditsContainer/Titulo (4)","Etiqueta de interfaz","LEAD PROGRAMMER","LEAD PROGRAMMER"
"t_77d911e25ac4","Creditos:Canvas/CreditsContainer/Titulo (5)","Etiqueta de interfaz","DIEGO GALINDO","DIEGO GALINDO"
"t_82170e9ad443","Creditos:Canvas/CreditsContainer/Titulo (6)","Etiqueta de interfaz","LEAD ARTIST","LEAD ARTIST"
"t_4d0f3d8be63f","Creditos:Canvas/CreditsContainer/Titulo (7)","Etiqueta de interfaz","MONICA CARMENA","MONICA CARMENA"
"t_98c80997874f","Creditos:Canvas/CreditsContainer/Titulo (8)","Etiqueta de interfaz","PUZZLE & ANIMATION PROGRAMMER","PUZZLE & ANIMATION PROGRAMMER"
"t_27db4a44a97e","Creditos:Canvas/CreditsContainer/Titulo (9)","Etiqueta de interfaz","AARON QUISNANCELA","AARON QUISNANCELA"
"t_f3f55a2f658c","DialogoFinalLilith:COlliderDialogoLilith","Dialogo","Claro... ahora lo veo. Alpha hablaba de Beta como si fuera un dios. Como si fuera alguien que iba a venir.","Of course... now I see it. Alpha spoke about Beta like he was a god. Like he was someone who was going to come."
"t_10a5eb70a3de","DialogoFinalLilith:COlliderDialogoLilith","Dialogo","Pero no. No estaba esperando a nadie. Siempre estuvo ahí. Desde el principio. No era Alpha quien nos guiaba.","But no. He wasn't waiting for anyone. You were always there. From the beginning. It wasn't Alpha who was guiding us."
"t_08a10d6b7613","DialogoFinalLilith:COlliderDialogoLilith","Dialogo","Eres tú. Beta eres tú. Tú elegiste. Tú empujaste todo esto. Y yo solo era la que lo hacía. Así que escúchame bien.","It's you. Beta is you. You chose. You pushed all of this. And I was just the one doing it. So listen to me closely."
"t_dc17abf46a89","DialogoFinalLilith:COlliderDialogoLilith","Dialogo","Porque ahora sé que estás ahí. Y cuando te encuentre… Tú serás el siguiente.","Because now I know you're there. And when I find you… You'll be next."
"t_c81ad1fb72c1_a344","FinDelJuego:Canvas/Button/Text (TMP)","Etiqueta de interfaz","SALIR","QUIT"
"t_2081fe8d6d7e","FinDelJuego:Canvas/Image/Text (TMP)","Etiqueta de interfaz","FIN","THE END"
"t_638cac77b278","MenuInicial:Canvas/Paneles/PanelAjustes/Tab_Audio/MusicVolume","Etiqueta de interfaz","Volumen Música","Music Volume"
"t_043a2b2d7e6b","MenuInicial:Canvas/Paneles/PanelAjustes/Tab_Controles","Nombre de control","Arriba","Up"
"t_7e9b66c51ada","MenuInicial:Canvas/Paneles/PanelAjustes/Tab_Controles","Nombre de control","Abajo","Down"
"t_666ac60aa381","MenuInicial:Canvas/Paneles/PanelAjustes/Tab_Controles","Nombre de control","Izquierda","Left"
"t_13b8c9dde51c","MenuInicial:Canvas/Paneles/PanelAjustes/Tab_Controles","Nombre de control","Derecha","Right"
"t_9a10b95a8f01","MenuInicial:Canvas/Paneles/PanelAjustes/Tab_Controles","Nombre de control","Puzzles","Puzzles"
"t_bd379d1af0f3","MenuInicial:Canvas/Paneles/PanelAjustes/Tab_Controles","Nombre de control","Diálogo","Dialogue"
"t_1fe3af46d323","MenuInicial:Canvas/Paneles/PanelAjustes/Tab_Controles","Nombre de control","Backlog","Backlog"
"t_1ab8ed4b67a5","MenuInicial:Canvas/Paneles/PanelAjustes/Tabs/Audio/Text (TMP)","Etiqueta de interfaz","AUDIO","AUDIO"
"t_7c910c8a6864","MenuInicial:Canvas/Paneles/PanelAjustes/Tabs/Controles/Text (TMP)","Etiqueta de interfaz","CONTROLES","CONTROLS"
"t_feae7e77248b","MenuInicial:Canvas/Paneles/PanelAjustes/Tabs/Graficos/Text (TMP)","Etiqueta de interfaz","GRÁFICOS","GRAPHICS"
"t_e1d188123b83","MenuInicial:Canvas/Paneles/PanelAjustes/Text (TMP)","Etiqueta de interfaz","VOLVER","BACK"
"t_a0509b778062_da52","MenuInicial:Canvas/Paneles/PanelAviso/No/Text (TMP)","Etiqueta de interfaz","NO","NO"
"t_83a9dc0a7ea2_2371","MenuInicial:Canvas/Paneles/PanelAviso/Si/Text (TMP)","Etiqueta de interfaz","SÍ","YES"
"t_8fd8bea250e6","MenuInicial:Canvas/Paneles/PanelAviso/Texto Aviso 1","Etiqueta de interfaz","¿SEGURO QUE QUIERES EMPEZAR UNA NUEVA PARTIDA","ARE YOU SURE YOU WANT TO START A NEW GAME"
"t_a1efa5f76705","MenuInicial:Canvas/Paneles/PanelAviso/Texto Aviso 2","Etiqueta de interfaz","Si empiezas una nueva partida se eliminará el archivo de guardado que tengas.","Starting a new game will delete your current save file."
"t_c81ad1fb72c1_8539","MenuInicial:Canvas/Paneles/PanelMainMenu/Exit/Text (TMP)","Etiqueta de interfaz","SALIR","QUIT"
"t_28a466bb6b3b","MenuInicial:Canvas/Paneles/PanelMainMenu/HorizontalBotones/Continuar/Text (TMP)","Etiqueta de interfaz","CONTINUAR","CONTINUE"
"t_3d5193682a3c","MenuInicial:Canvas/Paneles/PanelMainMenu/HorizontalBotones/Play/Text (TMP)","Etiqueta de interfaz","NUEVA PARTIDA","NEW GAME"
"t_aba2d75cf84c_de85","MenuInicial:Canvas/Paneles/PanelMainMenu/Settings/Text (TMP)","Etiqueta de interfaz","AJUSTES","SETTINGS"
"t_0ee5eaf91576","SampleScene:Arbol/CampanasIglesia","Dialogo","¿Y ese sonido?, creo que debería ir a la plaza","What's that sound? I think I should head to the square"
"t_dd37a6476272","SampleScene:Arbol/DiálogoArbolLilith","Dialogo","Que rara me siento aquí, es como si algo me estuviese llamando o haciendo una señal.","I feel so strange here, it's like something is calling me or giving me a sign."
"t_432386e883c4","SampleScene:Arbol/DiálogoArbolLilith","Dialogo","¿Es esto lo que me dijo antes Alpha?","Is this what Alpha told me about before?"
